category,question,answer
대학본부#교수학습개발센터,교수학습개발센터에서 e러닝의 행사촬영지원에 대해서 알고 싶어요,"[{""elements"": [{""type"": ""title"", ""text"": ""e러닝 행사촬영지원""}, {""type"": ""buttons"", ""layout"": ""vertical"", ""elements"": [{""type"": ""postback"", ""text"": ""소개"", ""value"": ""교수학습개발센터에서 e러닝의 행사촬영지원에 대해서 소개해주세요""}, {""type"": ""postback"", ""text"": ""이용방법"", ""value"": ""교수학습개발센터에서 e러닝의 행사촬영지원을 이용하는 방법을 알려주세요""}, {""type"": ""postback"", ""text"": ""촬영물 이용 권리"", ""value"": ""교수학습개발센터에서 e러닝의 행사촬영지원의 촬영물 이용 권리에 대해 알려주세요""}, {""type"": ""postback"", ""text"": ""촬영 범위 및 비용"", ""value"": ""교수학습개발센터에서 e러닝의 행사촬영지원의 촬영 범위와 비용을 알고 싶어요""}]}]}]"
대학본부#교수학습개발센터,교수학습개발센터에서 e러닝의 행사촬영지원에 대해서 안내해주세요,"[{""elements"": [{""type"": ""title"", ""text"": ""e러닝 행사촬영지원 소개""}, {""type"": ""text"", ""text"": ""학내 각종 학술 행사의 영상 촬영 및 기록을 지원하고 있습니다. 특히 학술적으로 가치있는 각종 행사 등의 정보를 동영상으로 기록하여 저장하고 있습니다. 학내 각 단위 기관에서는 미디어 콘텐츠로 구축할 필요가 있는 각종 학술 행사의 촬영을 신청하실 수 있습니다.""}]}]"
대학본부#교수학습개발센터,교수학습개발센터에서 e러닝의 행사촬영지원을 이용하는 방법을 알려주세요,"[{""elements"": [{""type"": ""title"", ""text"": ""e러닝 행사촬영지원 이용방법""}, {""type"": ""text"", ""text"": ""신청서 접수 : 담당자와 협의 후 협조문 발송\n 촬영 및 편집 : 용도에 따른 촬영 및 편집\n영상물 수령 : 디자인학관 509호""}]}]"
대학본부#교수학습개발센터,교수학습개발센터에서 e러닝의 행사촬영지원의 촬영물 이용 권리에 대해 알려주세요,"[{""elements"": [{""type"": ""title"", ""text"": ""e러닝 행사촬영 지원의 촬영물 이용 권리""}, {""type"": ""text"", ""text"": ""촬영물에 대한 저작권은 세명대학교(대학교육혁신본부)에서 보유하게 되며, 저작권 이용 동의서에 명시된 공개 범위(완전 공개, 제한 공개)의 선택 여부에 따라 추후 온라인으로 동영상이 제공될 예정입니다.""}]}]"
대학본부#교수학습개발센터,교수학습개발센터에서 e러닝의 행사촬영지원의 촬영 범위와 비용을 알고 싶어요,"[{""elements"": [{""type"": ""title"", ""text"": ""e러닝 행사촬영지원의 촬영 범위 및 비용""}, {""type"": ""text"", ""text"": ""학술 행사 촬영 서비스는 학술적으로 가치 있고 보존 필요성 있는 자료로서, 세명대학교에서 개최하는 행사 중 아래와 같은 단일 행사에 한하여 제공됩니다. 신청 접수 후 승인이 완료된 학술 행사는 대학교육혁신본부에서 일체의 비용을 부담하여 서비스를 제공합니다.\n단과대학급 이상 기관에서 개최하는 국내 학술 및 교육 행사\n학과(전공)급 이상 기관에서 개최하는 국제 학술 및 교육 행사\n본부 부속기관급 이상 기관에서 개최하는 학술 및 교육 행사\n※ 학술 및 교육 행사 : 학술 대회, 세미나, 강연회, 심포지엄, 전시회""}]}]"
대학본부#교수학습개발센터,교수학습개발센터의 자료실이 어디에 있나요,"[{""elements"": [{""type"": ""title"", ""text"": ""교수학습개발센터 자료실""}, {""type"": ""buttons"", ""layout"": ""vertical"", ""elements"": [{""type"": ""web_url"", ""text"": ""홈페이지 바로가기"", ""url"": ""http://www.semyung.ac.kr/cop/bbs/BBSMSTR_000000000581/selectBoardList.do""}]}]}]"
대학본부#비교과통합관리센터,비교과통합관리센터의 업무안내를 알고 싶어요,"[{""elements"": [{""type"": ""title"", ""text"": ""비교과통합관리센터 업무소개""}, {""type"": ""image"", ""width"": """", ""height"": """", ""filename"": ""SMU_비교과통합관리센터_업무소개.jpg"", ""value"": ""http://chat.ezfinder.co.kr/konanbot/attachments/images/SMU_비교과통합관리센터_업무소개.jpg""}]}]"
대학본부#비교과통합관리센터,비교과통합관리센터의 자료실을 알려주세요,"[{""elements"": [{""type"": ""title"", ""text"": ""비교과통합관리센터 자료실""}, {""type"": ""buttons"", ""layout"": ""vertical"", ""elements"": [{""type"": ""web_url"", ""text"": ""홈페이지 바로가기"", ""url"": ""http://www.semyung.ac.kr/cop/bbs/BBSMSTR_000000000595/selectBoardList.do""}]}]}]"
대학본부#교육성과관리센터,교육성과관리센터의 관리시스템을 알고 싶어요,"[{""elements"": [{""type"": ""title"", ""text"": ""교육성과관리센터 관리시스템""}, {""type"": ""image"", ""width"": """", ""height"": """", ""filename"": ""SMU_교육성과관리센터_관리시스템.gif"", ""value"": ""http://chat.ezfinder.co.kr/konanbot/attachments/images/SMU_교육성과관리센터_관리시스템.gif""}]}]"
대학본부#교육성과관리센터,교육성과관리센터의 분석절차를 알려주세요,"[{""elements"": [{""type"": ""title"", ""text"": ""교육성과관리센터 분석절차""}, {""type"": ""image"", ""width"": """", ""height"": """", ""filename"": ""SMU_교육성과관리센터_분석절차.gif"", ""value"": ""http://chat.ezfinder.co.kr/konanbot/attachments/images/SMU_교육성과관리센터_분석절차.gif""}]}]"
대학본부#교육성과관리센터,교육성과관리센터의 업무를 안내 해줄 수 있나요,"[{""elements"": [{""type"": ""title"", ""text"": ""교육성과관리센터 업무소개""}, {""type"": ""text"", ""text"": ""<table style=\""text-align:center; width:100%\"" border=1>        <colgroup></colgroup>    <thead>        <tr>            <th><boldtext>단 위 업 무</boldtext></th>            <th><boldtext>세  부  업  무</boldtext></th>        </tr>    </thead>        <tbody>      <tr>        <td>교육성과 관련 정책  연구</td>        <td>            <ul>                <li>정책연구 수요조사 및 기획</li>                <li>정책연구 수행 및 제언 </li>            </ul>            </td>      </tr>       <tr>        <td>교육성과관리 연구 및 계획 수립</td>        <td>            <ul>                <li>성과관리 모델 개발 및 관련 업무</li>                <li>조사 도구 개발 연구</li>                <li>관련 보고서 작성</li>            </ul>            </td>      </tr>      <tr>        <td>교육성과 관련 조사 실무</td>        <td>            <ul>                <li>학생 핵심역량(CHARM 역량) 진단,  교육수요자 만족도조사 등 실시</li>                <li>교육성과 관련 데이터 관리</li>                <li>교육성과 관련 데이터 분석, 결과 보고</li>            </ul>            </td>      </tr>      <tr>        <td>교육과정 질 관리 및 환류 업무 지원</td>        <td>            <ul>                <li>단과대학 및 학부(과) 교육과정 질 관리 업무 지원</li>            </ul>            </td>      </tr>      <tr>        <td>교육 관련 전반의 업무 지원</td>        <td>            <ul>                <li>교육 관련 정책 자문</li>                <li>사업보고서 작성 지원</li>                <li>교육성과환류실행협의회 업무 지원</li>            </ul>            </td>      </tr>    </tbody> </table>""}]}]"
대학본부#교육성과관리센터,교육성과관리센터의 교육정책연구에 대해서 알고 싶어요,"[{""elements"": [{""type"": ""title"", ""text"": ""교육성과관리센터 교육정책연구""}, {""type"": ""buttons"", ""layout"": ""vertical"", ""elements"": [{""type"": ""web_url"", ""text"": ""홈페이지 바로가기"", ""url"": ""http://www.semyung.ac.kr/pro_center/sub04_05_01.do""}]}]}]"
대학본부#교육성과관리센터,교육성과관리센터의 자료실이 어디인가요,"[{""elements"": [{""type"": ""title"", ""text"": ""교육성과관리센터 자료실""}, {""type"": ""buttons"", ""layout"": ""vertical"", ""elements"": [{""type"": ""web_url"", ""text"": ""홈페이지 바로가기"", ""url"": ""http://www.semyung.ac.kr/cop/bbs/BBSMSTR_000000000398/selectBoardList.do""}]}]}]"
대학본부#교육과정평가센터,교육과정평가센터의 업무안내를 알고 싶어요,"[{""elements"": [{""type"": ""title"", ""text"": ""교육과정평가센터 업무소개""}, {""type"": ""image"", ""width"": """", ""height"": """", ""filename"": ""SMU_교육과정평가센터_업무소개.jpg"", ""value"": ""http://chat.ezfinder.co.kr/konanbot/attachments/images/SMU_교육과정평가센터_업무소개.jpg""}]}]"
대학본부#대학교육혁신본부,대학교육혁신본부의 공지사항을 어디서 알 수 있나요,"[{""elements"": [{""type"": ""title"", ""text"": ""대학교육혁신본부 공지사항""}, {""type"": ""buttons"", ""layout"": ""vertical"", ""elements"": [{""type"": ""web_url"", ""text"": ""홈페이지 바로가기"", ""url"": ""http://www.semyung.ac.kr/prog/vwBoardHs/bbs01/pro_center/sub05_01/list.do""}]}]}]"
대학본부#교무연구팀,교무연구처에 대해서 알고 싶어요,"[{""elements"": [{""type"": ""title"", ""text"": ""교무연구처""}, {""type"": ""buttons"", ""layout"": ""vertical"", ""elements"": [{""type"": ""postback"", ""text"": ""교무연구팀"", ""value"": ""교무연구처의 교무연구팀에 대해서 알고 싶어요""}, {""type"": ""postback"", ""text"": ""학사관리팀"", ""value"": ""교무연구처의 학사관리팀에 대해서 알고 싶어요""}]}]}]"
대학본부#교무연구팀,교무연구처의 교무연구팀에 대해서 알고 싶어요,"[{""elements"": [{""type"": ""title"", ""text"": ""교무연구처의 교무연구팀""}, {""type"": ""buttons"", ""layout"": ""vertical"", ""elements"": [{""type"": ""postback"", ""text"": ""소개"", ""value"": ""교무연구팀에 대해 소개를 해줄 수 있나요""}, {""type"": ""postback"", ""text"": ""주요업무"", ""value"": ""교무연구팀의 주요 업무를 알 수 있나요""}]}]}]"
대학본부#교무연구팀,교무연구팀에 대해 안내를 해줄 수 있나요,"[{""elements"": [{""type"": ""title"", ""text"": ""교무연구팀 소개""}, {""type"": ""text"", ""text"": ""교무연구처 교무연구팀은 학사운영, 교원 인사, 교원업적평가, 교원연구지원 등을 담당한다.""}]}]"
대학본부#교무연구팀,교무연구팀의 주요 업무를 알 수 있나요,"[{""elements"": [{""contents"": [{""elements"": [{""type"": ""title"", ""text"": ""교무연구팀 주요업무""}, {""type"": ""subtitle"", ""text"": ""교무 관련 사항""}, {""type"": ""text"", ""text"": ""학사일정 수립\n대학 학칙 제정 및 개정 업무\n교무위원회 소집 및 사무처리\n입학식, 학위수여식 관련 사항 업무 수행\n교무관련 각종 제위원회 운영""}]}, {""elements"": [{""type"": ""title"", ""text"": ""교무연구팀 주요업무""}, {""type"": ""subtitle"", ""text"": ""교원인사 관련 사항""}, {""type"": ""text"", ""text"": ""교원 및 조교 인사 관리\n교원 복무 관리\n교원 신규채용, 승진, 재임용 관리\n교원 업적평가\n교내·외 각종 위원 위촉 및 해촉\n교원 연수 관련업무\n교원 제증명 발급업무""}]}, {""elements"": [{""type"": ""title"", ""text"": ""교무연구팀 주요업무""}, {""type"": ""subtitle"", ""text"": ""교내연구 관련 사항""}, {""type"": ""text"", ""text"": ""교내학술연구과제 관리에 관한 사항\n교내연구비 지원에 관한 사항\n교수연구년 수행에 관한 사항\n교원 연구실적[학술논문, 저서, 학술활동 등] 관리에 관한 사항\n부설연구소 관리에 관한 사항\n교원 연구윤리에 관한 사항""}]}], ""type"": ""carousel""}]}]"
대학본부#교무연구팀,교무연구처의 학사관리팀에 대해서 알고 싶어요,"[{""elements"": [{""type"": ""title"", ""text"": ""교무연구처의 학사관리팀""}, {""type"": ""buttons"", ""layout"": ""vertical"", ""elements"": [{""type"": ""postback"", ""text"": ""소개"", ""value"": ""학사관리팀에 대해 소개를 해줄 수 있나요""}, {""type"": ""postback"", ""text"": ""주요업무"", ""value"": ""학사관리팀의 주요 업무를 알고 싶어요""}]}]}]"
대학본부#교무연구팀,학사관리팀에 대해 안내를 해줄 수 있나요,"[{""elements"": [{""type"": ""title"", ""text"": ""학사관리팀 소개""}, {""type"": ""text"", ""text"": ""교무연구처 학사관리팀은 학사운영 및 관리, 수업계획 수립 및 관리, 학점 및 성적관리, 졸업, 교직과정을 담당한다.""}]}]"
대학본부#교무연구팀,학사관리팀의 주요 업무를 알고 싶어요,"[{""elements"": [{""contents"": [{""elements"": [{""type"": ""title"", ""text"": ""학사관리팀 주요업무""}, {""type"": ""subtitle"", ""text"": ""수업 관련 사항""}, {""type"": ""text"", ""text"": ""교육과정 편성 및 운영\n학부(과) 학술특강 및 교외교육에 관한 사항\n강의실 및 실험 실습실 배정에 관한 사항\n계절학기 운영에 관한 사항\n수업계획 수립 및 관리\n시간강사 관리에 관한 사항\n수업계획서 작성 및 처리\n분·폐강 관련 사항\n수강신청 및 관리\n재이수\n휴·보강 관련 사항\n강사료 및 초과 수당 산정에 관한 사항\n중간·기말고사 시험관리\n타 대학 학점교류""}]}, {""elements"": [{""type"": ""title"", ""text"": ""학사관리팀 주요업무""}, {""type"": ""subtitle"", ""text"": ""학적 관련 사항""}, {""type"": ""text"", ""text"": ""신·편입생 학번 부여\n학점 및 성적사항 관리\n전공배정 및 복수(부)전공에 관한 사항\n편입생 학점인정 관련 업무\n학사징계에 관한 사항\n진급, 수료에 관한 사항\n휴학 제적에 관한 사항\n학적 통계 사항\n재적생 변동 관리 및 보고에 관한 사항\n학적부 관리에 관한 사항\n졸업 사정 및 학위수여에 관한 사항\n복학, 재입학 관련 사항\n학적조회 및 회보에 관한 사항\n전과(부) 및 학과 소속변경에 관한 사항\n증명발급에 관한 사항""}]}, {""elements"": [{""type"": ""title"", ""text"": ""학사관리팀 주요업무""}, {""type"": ""subtitle"", ""text"": ""교직과정 관련 사항""}, {""type"": ""text"", ""text"": ""교직과정 설치 운영 관련 사항\n교직이수자 선발 및 관리사항\n교육실습 및 교원자격증 발급에 관한 사항""}]}], ""type"": ""carousel""}]}]"
